Subject,Sex,Picture,CorrectAnswer,CR,Emotion,Stimulus1.RESP,Stimulus1.RT,Stimulus1.RTTime,Stimulus1.Duration
30,male,9183.jpg,l,same,negative,l,1258,1150928,4000
30,male,7006a.jpg,a,different,neutral,a,827,1156664,4000
30,male,7004a.jpg,a,different,neutral,a,1812,1163816,4000
30,male,9050.jpg,a,different,negative,a,2133,1170320,4000
30,male,7031.jpg,a,different,neutral,a,1422,1175792,4000
30,male,9250.jpg,l,same,negative,l,1567,1182104,4000
30,male,9163a.jpg,a,different,negative,a,1632,1188352,4000
30,male,5720.jpg,l,same,neutral,l,1927,1194847,4000
30,male,6510.jpg,l,same,negative,l,1552,1200639,4000
30,male,5740a.jpg,a,different,neutral,a,1192,1206463,4000
30,male,5800.jpg,a,different,neutral,a,1354,1213791,4000
30,male,6315a.jpg,a,different,negative,a,979,1219583,4000
30,male,3015.jpg,l,same,negative,a,1196,1225983,4000
30,male,2036a.jpg,a,different,neutral,a,1380,1232351,4000
30,male,3016a.jpg,a,different,negative,a,1557,1238711,4000
30,male,5130.jpg,a,different,neutral,a,966,1244287,4000
30,male,3030.jpg,a,different,negative,a,1726,1251230,4000
30,male,1450.jpg,l,same,neutral,a,1047,1256718,4000
30,male,2683.jpg,l,same,negative,l,1608,1263462,4000
30,male,1525a.jpg,a,different,negative,a,3296,1272334,4000
30,male,7001.jpg,l,same,neutral,l,1033,1276254,4000
30,male,1333.jpg,a,different,neutral,a,3458,1284862,4000
31,female,7150.jpg,a,different,neutral,a,1460,294189,4000
31,female,8230.jpg,l,same,negative,l,1525,300421,4000
31,female,7188.jpg,l,same,neutral,l,1118,306197,4000
31,female,3001a.jpg,a,different,negative,a,2110,314389,4000
31,female,2393.jpg,a,different,neutral,a,1885,320364,4000
31,female,7042a.jpg,a,different,neutral,l,989,325668,4000
31,female,3053a.jpg,a,different,negative,a,1430,332276,4000
31,female,2981.jpg,l,same,negative,l,1287,338316,4000
31,female,2206.jpg,a,different,neutral,a,1376,344572,4000
31,female,3059a.jpg,a,different,negative,a,3441,352804,4000
31,female,1910.jpg,a,different,neutral,a,1922,357468,4000
31,female,3069.jpg,l,same,negative,l,1227,362940,4000
31,female,2352.jpg,a,different,negative,a,3388,371284,4000
31,female,7080a.jpg,a,different,neutral,a,3363,378443,4000
31,female,7100.jpg,a,different,neutral,a,1492,382755,4000
31,female,3064.jpg,l,same,negative,l,1477,388907,4000
31,female,3103.jpg,l,same,negative,l,2670,396283,4000
31,female,7038a.jpg,a,different,neutral,a,1953,401899,4000
31,female,7056.jpg,a,different,neutral,a,1850,407963,4000
31,female,3062a.jpg,a,different,negative,l,2307,414603,4000
31,female,7179.jpg,l,same,neutral,l,1443,419923,4000
31,female,2730.jpg,a,different,negative,a,2644,427307,4000
31,female,3063a.jpg,a,different,negative,a,2156,432986,4000
31,female,2850a.jpg,a,different,neutral,a,1509,439506,4000
31,female,2038.jpg,l,same,neutral,l,1174,445354,4000
31,female,6838.jpg,a,different,negative,a,1695,452042,4000
31,female,7052.jpg,a,different,neutral,a,1216,457746,4000
31,female,2320.jpg,l,same,neutral,l,1081,463794,4000
31,female,3071a.jpg,a,different,negative,a,2105,471002,4000
31,female,2580.jpg,l,same,neutral,a,1915,476978,4000
31,female,3000.jpg,a,different,negative,,0,0,4000
31,female,3110a.jpg,a,different,negative,a,2046,489426,4000
31,female,7175a.jpg,a,different,neutral,l,1293,494857,4000
31,female,9321.jpg,l,same,negative,l,2038,502785,4000
31,female,9433.jpg,l,same,negative,l,1151,508065,4000
31,female,7187.jpg,a,different,neutral,a,1688,514785,4000
31,female,7493a.jpg,a,different,neutral,a,2249,521513,4000
31,female,3010.jpg,a,different,negative,l,1730,527177,4000
31,female,3130.jpg,l,same,negative,l,2243,533873,4000
31,female,7011.jpg,l,same,neutral,l,1236,539033,4000
31,female,3150a.jpg,a,different,negative,a,2293,546273,4000
31,female,2880a.jpg,a,different,neutral,l,1845,551992,4000
31,female,3068.jpg,a,different,negative,a,2301,558632,4000
31,female,3080.jpg,a,different,negative,a,2174,565688,4000
31,female,7034a.jpg,a,different,neutral,a,2143,571840,4000
31,female,7045.jpg,a,different,neutral,a,1832,577696,4000
31,female,3168.jpg,l,same,negative,l,1159,583240,4000
31,female,3100a.jpg,a,different,negative,a,2345,590592,4000
31,female,7500.jpg,l,same,neutral,l,969,595400,4000
31,female,7205.jpg,a,different,neutral,a,1835,602432,4000
31,female,8485a.jpg,a,different,negative,a,2556,609303,4000
31,female,7700.jpg,l,same,neutral,l,1478,614375,4000
31,female,9921.jpg,l,same,negative,a,2374,621455,4000
31,female,7491.jpg,a,different,neutral,a,1215,627479,4000
31,female,7550a.jpg,a,different,neutral,a,1655,634119,4000
31,female,9570a.jpg,a,different,negative,a,3200,641831,4000
31,female,9908.jpg,a,different,negative,a,1737,646551,4000
31,female,7160.jpg,l,same,neutral,l,2994,653975,4000
31,female,7547.jpg,a,different,neutral,a,1371,658535,4000
31,female,9500.jpg,a,different,negative,a,2155,665486,4000
31,female,7705a.jpg,a,different,neutral,a,1372,670870,4000
31,female,9904.jpg,l,same,negative,l,1214,676878,4000
31,female,9414a.jpg,a,different,negative,a,1814,683662,4000
31,female,9210.jpg,a,different,neutral,a,1319,690350,4000
31,female,9360.jpg,l,same,neutral,l,976,696174,4000
31,female,9413.jpg,l,same,negative,l,1449,702814,4000
31,female,7950a.jpg,a,different,neutral,a,954,708502,4000
31,female,9410a.jpg,a,different,negative,a,2683,716398,4000
31,female,9252.jpg,a,different,negative,a,3555,723453,4000
31,female,7026a.jpg,a,different,neutral,a,1564,727629,4000
31,female,7035.jpg,l,same,neutral,l,2084,734349,4000
31,female,3120.jpg,a,different,negative,a,3237,741685,4000
31,female,7039.jpg,a,different,neutral,a,1950,746565,4000
31,female,3212.jpg,l,same,negative,,0,0,4000
31,female,3170a.jpg,a,different,negative,a,1849,759781,4000
31,female,7014.jpg,l,same,neutral,l,1714,765829,4000
31,female,3131.jpg,a,different,negative,a,2499,772797,4000
31,female,7010a.jpg,a,different,neutral,a,1386,777868,4000
31,female,7009a.jpg,a,different,neutral,a,1099,783764,4000
31,female,3261.jpg,l,same,negative,l,2156,791004,4000
31,female,7060.jpg,l,same,neutral,l,2197,797212,4000
31,female,6830.jpg,a,different,negative,a,1534,802732,4000
31,female,3530.jpg,l,same,negative,l,2462,809844,4000
31,female,7002a.jpg,a,different,neutral,a,1527,816092,4000
31,female,3195.jpg,a,different,negative,a,2519,823268,4000
31,female,6570a.jpg,a,different,negative,a,1569,828468,4000
31,female,7055.jpg,l,same,neutral,l,1395,834444,4000
31,female,7020.jpg,a,different,neutral,a,1595,840827,4000
31,female,6520.jpg,a,different,negative,a,1972,847371,4000
31,female,6834.jpg,l,same,negative,l,1334,852899,4000
31,female,7016.jpg,a,different,neutral,a,1302,859051,4000
31,female,7000a.jpg,a,different,neutral,a,2006,865955,4000
31,female,3500.jpg,a,different,negative,a,2160,872275,4000
31,female,5471.jpg,l,same,neutral,l,1152,878451,4000
31,female,3005.jpg,l,same,negative,l,1977,885459,4000
31,female,3019a.jpg,a,different,negative,a,2624,892290,4000
31,female,5725.jpg,a,different,neutral,a,1497,897346,4000
31,female,5711.jpg,a,different,neutral,a,2385,904434,4000
31,female,6230a.jpg,a,different,negative,l,1498,909730,4000
31,female,5750.jpg,l,same,neutral,l,1058,915474,4000
31,female,5870a.jpg,a,different,neutral,l,1356,921938,4000
31,female,3400a.jpg,a,different,negative,a,1909,928658,4000
31,female,3213.jpg,a,different,negative,a,2190,935122,4000
31,female,7030.jpg,l,same,neutral,a,2031,942130,4000
31,female,6821.jpg,l,same,negative,l,1047,947330,4000
31,female,7012.jpg,a,different,neutral,a,1382,953865,4000
31,female,5390a.jpg,a,different,neutral,a,1263,959929,4000
31,female,6370.jpg,l,same,negative,l,1112,965961,4000
31,female,6415.jpg,a,different,negative,a,2824,973857,4000
31,female,7003.jpg,a,different,neutral,a,1298,978497,4000
31,female,6021a.jpg,a,different,negative,a,1946,985329,4000
31,female,5500a.jpg,a,different,neutral,l,1491,991057,4000
31,female,7041.jpg,l,same,neutral,a,2083,997849,4000
31,female,6212.jpg,a,different,negative,a,2700,1005649,4000
31,female,7050.jpg,l,same,neutral,l,1003,1010136,4000
31,female,6550a.jpg,a,different,negative,a,2772,1018072,4000
31,female,9810.jpg,a,different,negative,a,1357,1022840,4000
31,female,7161.jpg,a,different,neutral,a,1254,1028904,4000
31,female,9800.jpg,l,same,negative,l,952,1034768,4000
31,female,9300a.jpg,a,different,negative,l,1400,1041400,4000
31,female,7017.jpg,l,same,neutral,l,2009,1048192,4000
31,female,7217.jpg,l,same,neutral,l,1002,1053352,4000
31,female,9425.jpg,a,different,negative,a,2107,1060640,4000
31,female,9412.jpg,a,different,negative,a,1995,1066695,4000
31,female,7090a.jpg,a,different,neutral,a,1564,1072447,4000
31,female,7140.jpg,l,same,neutral,l,924,1077991,4000
31,female,9187.jpg,a,different,negative,a,2485,1085735,4000
31,female,7040a.jpg,a,different,neutral,a,3614,1093047,4000
31,female,9183.jpg,l,same,negative,l,1662,1098279,4000
31,female,7006a.jpg,a,different,neutral,a,1391,1104191,4000
31,female,7004a.jpg,a,different,neutral,a,1248,1110215,4000
31,female,9050.jpg,a,different,negative,a,2369,1117519,4000
31,female,7031.jpg,a,different,neutral,,0,0,4000
31,female,9250.jpg,l,same,negative,l,2028,1129478,4000
31,female,9163a.jpg,a,different,negative,l,1901,1135534,4000
31,female,5720.jpg,l,same,neutral,l,1772,1141606,4000
31,female,6510.jpg,l,same,negative,a,1534,1147534,4000
31,female,5740a.jpg,a,different,neutral,a,1118,1153302,4000
31,female,5800.jpg,a,different,neutral,a,1470,1160854,4000
31,female,6315a.jpg,a,different,negative,a,1392,1166942,4000
31,female,3015.jpg,l,same,negative,l,2152,1173886,4000
31,female,2036a.jpg,a,different,neutral,a,1825,1179725,4000
31,female,3016a.jpg,a,different,negative,a,1593,1185677,4000
31,female,5130.jpg,a,different,neutral,a,1970,1192237,4000
31,female,3030.jpg,a,different,negative,a,2643,1199077,4000
31,female,1450.jpg,l,same,neutral,a,1476,1204093,4000
31,female,2683.jpg,l,same,negative,l,3244,1212045,4000
31,female,1525a.jpg,a,different,negative,a,1773,1217757,4000
31,female,7001.jpg,l,same,neutral,l,918,1223085,4000
31,female,1333.jpg,a,different,neutral,a,1422,1229789,4000
32,female,7150.jpg,a,different,neutral,a,1325,58662,4000
32,female,8230.jpg,l,same,negative,a,1950,65454,4000
32,female,7188.jpg,l,same,neutral,l,1445,71149,4000
32,female,3001a.jpg,a,different,negative,l,1641,79645,4000
32,female,2393.jpg,a,different,neutral,a,1505,85693,4000
32,female,7042a.jpg,a,different,neutral,l,2506,92877,4000
32,female,3053a.jpg,a,different,negative,a,1803,98357,4000
32,female,2981.jpg,l,same,negative,l,1220,103941,4000
32,female,2206.jpg,a,different,neutral,a,1292,110197,4000
32,female,3059a.jpg,a,different,negative,l,1453,116541,4000
32,female,1910.jpg,a,different,neutral,a,1077,122365,4000
32,female,3069.jpg,l,same,negative,l,1526,128981,4000
32,female,2352.jpg,a,different,negative,a,1711,135349,4000
32,female,7080a.jpg,a,different,neutral,a,3151,143973,4000
32,female,7100.jpg,a,different,neutral,a,1399,148421,4000
32,female,3064.jpg,l,same,negative,l,1144,154349,4000
32,female,3103.jpg,l,same,negative,a,2328,161717,4000
32,female,7038a.jpg,a,different,neutral,l,1360,166949,4000
32,female,7056.jpg,a,different,neutral,a,1144,172933,4000
32,female,3062a.jpg,a,different,negative,a,2401,180373,4000
32,female,7179.jpg,l,same,neutral,l,1200,185372,4000
32,female,2730.jpg,a,different,negative,a,2696,193068,4000
32,female,3063a.jpg,a,different,negative,a,1928,198500,4000
32,female,2850a.jpg,a,different,neutral,a,1320,205092,4000
32,female,2038.jpg,l,same,neutral,l,1625,211564,4000
32,female,6838.jpg,a,different,negative,a,1777,217900,4000
32,female,7052.jpg,a,different,neutral,a,1073,223396,4000
32,female,2320.jpg,l,same,neutral,l,1115,229604,4000
32,female,3071a.jpg,a,different,negative,a,2626,237316,4000
32,female,2580.jpg,l,same,neutral,l,1444,242300,4000
32,female,3000.jpg,a,different,negative,l,1356,248412,4000
32,female,3110a.jpg,a,different,negative,a,2484,255724,4000
32,female,7175a.jpg,a,different,neutral,a,2844,262284,4000
32,female,9321.jpg,l,same,negative,l,1180,267820,4000
32,female,9433.jpg,l,same,negative,l,3141,275964,4000
32,female,7187.jpg,a,different,neutral,a,1061,280068,4000
32,female,7493a.jpg,a,different,neutral,l,1134,286324,4000
32,female,3010.jpg,a,different,negative,l,1390,292780,4000
32,female,3130.jpg,l,same,negative,l,1095,298652,4000
32,female,7011.jpg,l,same,neutral,l,999,304739,4000
32,female,3150a.jpg,a,different,negative,a,1646,311587,4000
32,female,2880a.jpg,a,different,neutral,l,1390,317531,4000
32,female,3068.jpg,a,different,negative,l,1175,323499,4000
32,female,3080.jpg,a,different,negative,a,1656,331163,4000
32,female,7034a.jpg,a,different,neutral,a,1032,336723,4000
32,female,7045.jpg,a,different,neutral,a,1120,343011,4000
32,female,3168.jpg,l,same,negative,l,1577,349651,4000
32,female,3100a.jpg,a,different,negative,a,1089,355363,4000
32,female,7500.jpg,l,same,neutral,l,1362,361803,4000
32,female,7205.jpg,a,different,neutral,a,1746,368387,4000
32,female,8485a.jpg,a,different,negative,l,1994,374819,4000
32,female,7700.jpg,l,same,neutral,l,1196,380171,4000
32,female,9921.jpg,l,same,negative,l,845,386003,4000
32,female,7491.jpg,a,different,neutral,a,1221,393579,4000
32,female,7550a.jpg,a,different,neutral,a,1149,399691,4000
32,female,9570a.jpg,a,different,negative,a,1421,406163,4000
32,female,9908.jpg,a,different,negative,a,1766,412691,4000
32,female,7160.jpg,l,same,neutral,l,1093,418202,4000
32,female,7547.jpg,a,different,neutral,a,909,424218,4000
32,female,9500.jpg,a,different,negative,a,1686,431178,4000
32,female,7705a.jpg,a,different,neutral,a,879,436554,4000
32,female,9904.jpg,l,same,negative,l,1199,443058,4000
32,female,9414a.jpg,a,different,negative,a,2223,450282,4000
32,female,9210.jpg,a,different,neutral,a,944,456186,4000
32,female,9360.jpg,l,same,neutral,l,1537,462946,4000
32,female,9413.jpg,l,same,negative,l,1322,468898,4000
32,female,7950a.jpg,a,different,neutral,a,2251,476010,4000
32,female,9410a.jpg,a,different,negative,a,3387,483346,4000
32,female,9252.jpg,a,different,negative,a,2395,488538,4000
32,female,7026a.jpg,a,different,neutral,a,1331,493674,4000
32,female,7035.jpg,l,same,neutral,l,1108,499634,4000
32,female,3120.jpg,a,different,negative,a,1820,506530,4000
32,female,7039.jpg,a,different,neutral,a,1061,511954,4000
32,female,3212.jpg,l,same,negative,a,1301,519378,4000
32,female,3170a.jpg,a,different,negative,l,1645,525922,4000
32,female,7014.jpg,l,same,neutral,l,1101,531561,4000
32,female,3131.jpg,a,different,negative,a,2773,539433,4000
32,female,7010a.jpg,a,different,neutral,a,1453,544297,4000
32,female,7009a.jpg,a,different,neutral,a,1542,550569,4000
32,female,3261.jpg,l,same,negative,l,1639,556833,4000
32,female,7060.jpg,l,same,neutral,a,2065,563425,4000
32,female,6830.jpg,a,different,negative,a,1600,569161,4000
32,female,3530.jpg,l,same,negative,l,1105,574849,4000
32,female,7002a.jpg,a,different,neutral,a,2658,583585,4000
32,female,3195.jpg,a,different,negative,a,1242,588353,4000
32,female,6570a.jpg,a,different,negative,a,1707,594985,4000
32,female,7055.jpg,l,same,neutral,l,1357,600785,4000
32,female,7020.jpg,a,different,neutral,a,1078,606689,4000
32,female,6520.jpg,a,different,negative,a,2191,613985,4000
32,female,6834.jpg,l,same,negative,l,1672,619633,4000
32,female,7016.jpg,a,different,neutral,a,1128,625273,4000
32,female,7000a.jpg,a,different,neutral,a,825,631153,4000
32,female,3500.jpg,a,different,negative,a,1650,638161,4000
32,female,5471.jpg,l,same,neutral,a,2609,646304,4000
32,female,3005.jpg,l,same,negative,l,1178,651040,4000
32,female,3019a.jpg,a,different,negative,a,2074,658136,4000
32,female,5725.jpg,a,different,neutral,a,1027,663272,4000
32,female,5711.jpg,a,different,neutral,a,1003,669448,4000
32,female,6230a.jpg,a,different,negative,l,1515,676144,4000
32,female,5750.jpg,l,same,neutral,l,1108,681920,4000
32,female,5870a.jpg,a,different,neutral,a,949,687928,4000
32,female,3400a.jpg,a,different,negative,a,1518,694680,4000
32,female,3213.jpg,a,different,negative,a,1382,700744,4000
32,female,7030.jpg,l,same,neutral,l,958,707504,4000
32,female,6821.jpg,l,same,negative,l,1720,714432,4000
32,female,7012.jpg,a,different,neutral,a,936,719832,4000
32,female,5390a.jpg,a,different,neutral,a,1113,726192,4000
32,female,6370.jpg,l,same,negative,l,1521,732784,4000
32,female,6415.jpg,a,different,negative,l,2346,739792,4000
32,female,7003.jpg,a,different,neutral,a,1650,745296,4000
32,female,6021a.jpg,a,different,negative,a,1458,751304,4000
32,female,5500a.jpg,a,different,neutral,l,2074,758104,4000
32,female,7041.jpg,l,same,neutral,a,1723,763919,4000
32,female,6212.jpg,a,different,negative,a,2011,771391,4000
32,female,7050.jpg,l,same,neutral,l,1332,776895,4000
32,female,6550a.jpg,a,different,negative,a,2036,783799,4000
32,female,9810.jpg,a,different,negative,a,1028,788975,4000
32,female,7161.jpg,a,different,neutral,a,1220,795367,4000
32,female,9800.jpg,l,same,negative,l,1893,802207,4000
32,female,9300a.jpg,a,different,negative,a,2550,809047,4000
32,female,7017.jpg,l,same,neutral,l,1799,814479,4000
32,female,7217.jpg,l,same,neutral,l,1287,820151,4000
32,female,9425.jpg,a,different,negative,a,2680,827727,4000
32,female,9412.jpg,a,different,negative,a,1496,832743,4000
32,female,7090a.jpg,a,different,neutral,l,1904,839351,4000
32,female,7140.jpg,l,same,neutral,a,1249,844863,4000
32,female,9187.jpg,a,different,negative,a,1265,851079,4000
32,female,7040a.jpg,a,different,neutral,l,1113,857127,4000
32,female,9183.jpg,l,same,negative,a,1305,864503,4000
32,female,7006a.jpg,a,different,neutral,a,1426,870807,4000
32,female,7004a.jpg,a,different,neutral,a,841,876406,4000
32,female,9050.jpg,a,different,negative,a,2154,883902,4000
32,female,7031.jpg,a,different,neutral,a,1163,889094,4000
32,female,9250.jpg,l,same,negative,l,1851,895966,4000
32,female,9163a.jpg,a,different,negative,a,3035,903350,4000
32,female,5720.jpg,l,same,neutral,l,803,907318,4000
32,female,6510.jpg,l,same,negative,l,1116,913798,4000
32,female,5740a.jpg,a,different,neutral,a,1068,919950,4000
32,female,5800.jpg,a,different,neutral,a,1044,927126,4000
32,female,6315a.jpg,a,different,negative,l,1596,933878,4000
32,female,3015.jpg,l,same,negative,l,933,939398,4000
32,female,2036a.jpg,a,different,neutral,a,1276,945942,4000
32,female,3016a.jpg,a,different,negative,a,2437,953286,4000
32,female,5130.jpg,a,different,neutral,a,1166,958198,4000
32,female,3030.jpg,a,different,negative,a,1438,964670,4000
32,female,1450.jpg,l,same,neutral,l,1039,970438,4000
32,female,2683.jpg,l,same,negative,l,952,976518,4000
32,female,1525a.jpg,a,different,negative,a,1528,984294,4000
32,female,7001.jpg,l,same,neutral,l,840,989773,4000
32,female,1333.jpg,a,different,neutral,a,1305,996405,4000
33,female,7150.jpg,a,different,neutral,a,1619,19879,4000
33,female,8230.jpg,l,same,negative,l,2300,26727,4000
33,female,7188.jpg,l,same,neutral,l,1420,32047,4000
33,female,3001a.jpg,a,different,negative,l,1453,39247,4000
33,female,2393.jpg,a,different,neutral,a,1663,45623,4000
33,female,7042a.jpg,a,different,neutral,a,2255,52399,4000
33,female,3053a.jpg,a,different,negative,a,1401,57711,4000
33,female,2981.jpg,l,same,negative,l,1265,63759,4000
33,female,2206.jpg,a,different,neutral,a,1186,69863,4000
33,female,3059a.jpg,a,different,negative,a,1595,76439,4000
33,female,1910.jpg,a,different,neutral,a,1556,82583,4000
33,female,3069.jpg,l,same,negative,l,1725,88919,4000
33,female,2352.jpg,a,different,negative,a,1630,94991,4000
33,female,7080a.jpg,a,different,neutral,l,1455,101983,4000
33,female,7100.jpg,a,different,neutral,a,1329,108023,4000
33,female,3064.jpg,l,same,negative,a,2017,114895,4000
33,female,3103.jpg,l,same,negative,a,1305,120366,4000
33,female,7038a.jpg,a,different,neutral,a,1274,126502,4000
33,female,7056.jpg,a,different,neutral,a,1347,132742,4000
33,female,3062a.jpg,a,different,negative,a,1132,138710,4000
33,female,7179.jpg,l,same,neutral,a,1068,144830,4000
33,female,2730.jpg,a,different,negative,a,1453,151398,4000
33,female,3063a.jpg,a,different,negative,a,1270,157415,4000
33,female,2850a.jpg,a,different,neutral,a,1782,165094,4000
33,female,2038.jpg,l,same,neutral,l,1215,170710,4000
33,female,6838.jpg,a,different,negative,a,1407,177086,4000
33,female,7052.jpg,a,different,neutral,a,1153,182998,4000
33,female,2320.jpg,l,same,neutral,a,1722,189734,4000
33,female,3071a.jpg,a,different,negative,a,2139,196318,4000
33,female,2580.jpg,l,same,neutral,l,1884,202230,4000
33,female,3000.jpg,a,different,negative,a,1445,207974,4000
33,female,3110a.jpg,a,different,negative,a,1790,214486,4000
33,female,7175a.jpg,a,different,neutral,a,1207,220070,4000
33,female,9321.jpg,l,same,negative,l,1417,227446,4000
33,female,9433.jpg,l,same,negative,l,1584,233797,4000
33,female,7187.jpg,a,different,neutral,a,1369,239765,4000
33,female,7493a.jpg,a,different,neutral,l,1073,245653,4000
33,female,3010.jpg,a,different,negative,a,1810,252573,4000
33,female,3130.jpg,l,same,negative,l,1627,258557,4000
33,female,7011.jpg,l,same,neutral,l,1508,264621,4000
33,female,3150a.jpg,a,different,negative,a,1389,270669,4000
33,female,2880a.jpg,a,different,neutral,l,1646,277093,4000
33,female,3068.jpg,a,different,negative,a,1375,283005,4000
33,female,3080.jpg,a,different,negative,a,1992,290789,4000
33,female,7034a.jpg,a,different,neutral,a,1009,295973,4000
33,female,7045.jpg,a,different,neutral,a,1259,302389,4000
33,female,3168.jpg,l,same,negative,a,2339,309653,4000
33,female,3100a.jpg,a,different,negative,a,1173,314653,4000
33,female,7500.jpg,l,same,neutral,a,1229,320877,4000
33,female,7205.jpg,a,different,neutral,a,1918,327749,4000
33,female,8485a.jpg,a,different,negative,a,2056,334053,4000
33,female,7700.jpg,l,same,neutral,a,2978,341125,4000
33,female,9921.jpg,l,same,negative,a,3466,347797,4000
33,female,7491.jpg,a,different,neutral,a,1130,352644,4000
33,female,7550a.jpg,a,different,neutral,a,1810,359508,4000
33,female,9570a.jpg,a,different,negative,a,1900,365764,4000
33,female,9908.jpg,a,different,negative,a,2956,373004,4000
33,female,7160.jpg,l,same,neutral,l,1181,377396,4000
33,female,7547.jpg,a,different,neutral,a,1718,384116,4000
33,female,9500.jpg,a,different,negative,a,1791,390372,4000
33,female,7705a.jpg,a,different,neutral,a,1144,395892,4000
33,female,9904.jpg,l,same,negative,a,1200,402132,4000
33,female,9414a.jpg,a,different,negative,l,2025,409140,4000
33,female,9210.jpg,a,different,neutral,a,1146,415428,4000
33,female,9360.jpg,l,same,neutral,a,3739,424204,4000
33,female,9413.jpg,l,same,negative,a,3164,429796,4000
33,female,7950a.jpg,a,different,neutral,l,837,433652,4000
33,female,9410a.jpg,a,different,negative,a,2686,441668,4000
33,female,9252.jpg,a,different,negative,a,3471,448620,4000
33,female,7026a.jpg,a,different,neutral,a,1304,452620,4000
33,female,7035.jpg,l,same,neutral,a,737,458220,4000
33,female,3120.jpg,a,different,negative,a,2650,466299,4000
33,female,7039.jpg,a,different,neutral,a,2450,472283,4000
33,female,3212.jpg,l,same,negative,a,3035,480051,4000
33,female,3170a.jpg,a,different,negative,a,1596,484795,4000
33,female,7014.jpg,l,same,neutral,l,1244,490627,4000
33,female,3131.jpg,a,different,negative,a,1565,497131,4000
33,female,7010a.jpg,a,different,neutral,a,1061,502811,4000
33,female,7009a.jpg,a,different,neutral,a,1189,509139,4000
33,female,3261.jpg,l,same,negative,a,911,515027,4000
33,female,7060.jpg,l,same,neutral,a,1216,521499,4000
33,female,6830.jpg,a,different,negative,a,1832,528299,4000
33,female,3530.jpg,l,same,negative,a,2657,535307,4000
33,female,7002a.jpg,a,different,neutral,a,922,540739,4000
33,female,3195.jpg,a,different,negative,a,1284,547267,4000
33,female,6570a.jpg,a,different,negative,a,1037,553187,4000
33,female,7055.jpg,l,same,neutral,a,2007,560307,4000
33,female,7020.jpg,a,different,neutral,a,1152,565619,4000
33,female,6520.jpg,a,different,negative,a,1257,571907,4000
33,female,6834.jpg,l,same,negative,a,1073,577890,4000
33,female,7016.jpg,a,different,neutral,a,1274,584258,4000
33,female,7000a.jpg,a,different,neutral,a,939,590106,4000
33,female,3500.jpg,a,different,negative,a,1028,596362,4000
33,female,5471.jpg,l,same,neutral,a,1116,603634,4000
33,female,3005.jpg,l,same,negative,a,1725,610426,4000
33,female,3019a.jpg,a,different,negative,a,2238,617106,4000
33,female,5725.jpg,a,different,neutral,a,2560,623594,4000
33,female,5711.jpg,a,different,neutral,a,905,628106,4000
33,female,6230a.jpg,a,different,negative,a,1386,634754,4000
33,female,5750.jpg,l,same,neutral,l,1627,641162,4000
33,female,5870a.jpg,a,different,neutral,a,1173,646874,4000
33,female,3400a.jpg,a,different,negative,a,2270,654138,4000
33,female,3213.jpg,a,different,negative,a,1127,659162,4000
33,female,7030.jpg,l,same,neutral,a,1488,666690,4000
33,female,6821.jpg,l,same,negative,l,1329,672698,4000
33,female,7012.jpg,a,different,neutral,a,3002,680554,4000
33,female,5390a.jpg,a,different,neutral,a,1027,684762,4000
33,female,6370.jpg,l,same,negative,a,1332,691234,4000
33,female,6415.jpg,a,different,negative,a,2892,698977,4000
33,female,7003.jpg,a,different,neutral,a,1093,703345,4000
33,female,6021a.jpg,a,different,negative,a,1974,710393,4000
33,female,5500a.jpg,a,different,neutral,a,1735,716321,4000
33,female,7041.jpg,l,same,neutral,a,1120,721889,4000
33,female,6212.jpg,a,different,negative,a,2033,729969,4000
33,female,7050.jpg,l,same,neutral,a,938,735057,4000
33,female,6550a.jpg,a,different,negative,a,2099,742385,4000
33,female,9810.jpg,a,different,negative,a,1868,748337,4000
33,female,7161.jpg,a,different,neutral,a,692,753345,4000
33,female,9800.jpg,l,same,negative,a,1373,760193,4000
33,female,9300a.jpg,a,different,negative,a,1479,766465,4000
33,female,7017.jpg,l,same,neutral,a,1199,772369,4000
33,female,7217.jpg,l,same,neutral,l,1576,778929,4000
33,female,9425.jpg,a,different,negative,a,2625,786145,4000
33,female,9412.jpg,a,different,negative,a,1058,790745,4000
33,female,7090a.jpg,a,different,neutral,a,2252,798105,4000
33,female,7140.jpg,l,same,neutral,a,1156,803193,4000
33,female,9187.jpg,a,different,negative,a,1876,810080,4000
33,female,7040a.jpg,a,different,neutral,a,926,815296,4000
33,female,9183.jpg,l,same,negative,a,1087,822624,4000
33,female,7006a.jpg,a,different,neutral,a,1216,828920,4000
33,female,7004a.jpg,a,different,neutral,a,1049,834936,4000
33,female,9050.jpg,a,different,negative,a,2265,842336,4000
33,female,7031.jpg,a,different,neutral,a,986,847240,4000
33,female,9250.jpg,l,same,negative,a,1571,853992,4000
33,female,9163a.jpg,a,different,negative,a,1260,859848,4000
33,female,5720.jpg,l,same,neutral,a,1213,865984,4000
33,female,6510.jpg,l,same,negative,a,1678,872632,4000
33,female,5740a.jpg,a,different,neutral,a,1191,878312,4000
33,female,5800.jpg,a,different,neutral,a,1104,885392,4000
33,female,6315a.jpg,a,different,negative,a,1441,891896,4000
33,female,3015.jpg,l,same,negative,l,3003,899624,4000
33,female,2036a.jpg,a,different,neutral,a,1804,904592,4000
33,female,3016a.jpg,a,different,negative,a,1413,910368,4000
33,female,5130.jpg,a,different,neutral,a,1454,916592,4000
